UnitName	Wolf's Dragoons
#Index	PLT_Name	PLT_Nick	CO_Name	CO_Nick	BN_Name	BN_Nick	REG_Name	REG_Nick	Rank	Name	Quality	Unit	State	Notes
597	Command	-	-	-	Able	The Landsknechts	Delta	-	Captain	Zola Mirhova	4	Warhammer WHM-6R	N	
598	Command	-	-	-	Able	The Landsknechts	Delta	-	Major	Benhamin Schwartzkoph	4	Marauder MAD-3R	N	
599	Dropship	-	-	-	Able	The Landsknechts	Delta	-	-	Utah Beach	-	Overlord (2762)	N	
600	Armored Support	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Lieutenant	Samuel "Adder" Alder	4	Saracen Medium Hover Tank (Standard)	N	
601	Armored Support	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Sergeant	Madeline Vaughn	3	Scimitar Medium Hover Tank (Standard)	N	
602	Armored Support	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Sergeant	Larry Whitman	2	Scimitar Medium Hover Tank (Standard)	N	
603	Armored Support	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Sergeant	Brian Ramallio	3	Saladin Assault Hover Tank (Standard)	N	
604	Armored Support	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Sergeant	Michelle Swenson	3	Saladin Assault Hover Tank (Standard)	N	
605	Command		Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	-	Cyrus Imark	3	Crusader CRD-3R	N	
606	Command		Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	-	Jeffrey Norton	3	Crusader CRD-3R	N	
607	Command		Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Captain	Gustav Dietrick	4	Battlemaster BLR-1G	N	
608	Command		Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Lieutenant	Jordan Scott	3	Thunderbolt TDR-5S	N	
609	Fire	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	-	Emilio Wilder	2	Centurion CN9-A	N	
610	Fire	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	-	Anton Renard	3	Warhammer WHM-6R	N	
611	Fire	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Lieutenant	Josiah Olafsen	4	Crusader CRD-3R	N	
612	Fire	-	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Sergeant	Lloyd Morton	3	Archer ARC-2R	N	
613	Medium	The Rats	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	-	Teresa Connor	3	Whitworth WTH-1	N	
614	Medium	The Rats	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	-	Jan Swertz	2	Wolverine WVR-6R	N	
615	Medium	The Rats	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Lieutenant	Bertram Herbert	3	Griffin GRF-1N	N	
616	Medium	The Rats	Dietrick's	Dietrick's Destroyers	Able	The Landsknechts	Delta	-	Sergeant	Nikal Isakahn	3	Phoenix Hawk PXH-1	N	
617	Armored Support	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Lieutenant	Karl Weisz	4	Manticore Heavy Tank (Standard)	N	
618	Armored Support	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Sergeant	Nell Insley	3	Schrek PPC Carrier (Standard)	N	
619	Armored Support	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Sergeant	James Stalling	3	Schrek PPC Carrier (Standard)	N	
620	Armored Support	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Sergeant	Louis Camalle	3	Ontos Heavy Tank (Standard)	N	
621	Armored Support	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Sergeant	Roger O'Neil	3	Ontos Heavy Tank (Standard)	N	
622	Assault	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	-	Paul Ziegler	3	Stalker STK-3H	N	
623	Assault	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	-	Tobu Unameiza	3	Archer ARC-2R	N	
624	Assault	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Lieutenant	Douglas Bidwell	4	Battlemaster BLR-1G	N	
625	Assault	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Sergeant	Jennifer Klinghoffen	4	Goliath GOL-1H	N	
626	Command	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	-	Cheryl Prosser	3	Marauder MAD-3R	N	
627	Command	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	-	Thomas Okomi	3	Awesome AWS-8Q	N	
628	Command	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Captain	Justin Holbrook	4	Atlas AS7-D	N	
629	Command	-	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Lieutenant	Dustin "Dusty" Morelli	4	Cyclops CP-10-Q	N	
630	Fire	The Marksmen	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	-	Trel Morkai	3	JagerMech JM6-S	N	
631	Fire	The Marksmen	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	-	Frances Seahaven	2	Rifleman RFL-3N	N	
632	Fire	The Marksmen	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Lieutenant	Harold "Dragonslayer" Thurston	4	Marauder MAD-3R	N	
633	Fire	The Marksmen	Holbrook's	The Hammers	Able	The Landsknechts	Delta	-	Sergeant	Eldon Keller	3	Hunchback HBK-4G	N	
634	2nd Motorized Infantry (Mixed)	The Mechbusters	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Corporal	Harold Lietzikov	3	Motorized Platoon (SRM)	N	
635	2nd Motorized Infantry (Mixed)	The Mechbusters	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Corporal	Robert Sears	3	Motorized Platoon (MG)	N	
636	2nd Motorized Infantry (Mixed)	The Mechbusters	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Corporal	Cyra Forrest	3	Motorized Platoon (MG)	N	
637	2nd Motorized Infantry (Mixed)	The Mechbusters	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Lieutenant	Ivan Druzinski	4	Motorized Platoon (Laser)	N	
638	2nd Motorized Infantry (Mixed)	The Mechbusters	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Sergeant	Phillip Lee	4	Motorized Platoon (Laser)	N	
639	Aerospace	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	James "Dougie" Doogan	4	Stuka STU-K5	N	
640	Aerospace	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Lieutenant	Jacques "Frenchie" L'ecurie	4	Stuka STU-K5	N	
641	Assault	The Battleaxes	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	Sean Campbell	3	Atlas AS7-D	N	
642	Assault	The Battleaxes	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	Tam Ngo	3	Archer ARC-2R	N	
643	Assault	The Battleaxes	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Lieutenant	Janet "Batlteaxe" Landrum	4	Stalker STK-3F	N	
644	Assault	The Battleaxes	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Sergeant	Gilbert Fasquillo	3	Victor VTR-9B	N	
645	Command	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	Trent Morrow	3	Thunderbolt TDR-5S	N	
646	Command	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	Donald Sukarno	3	Ostroc OSR-2C	N	
647	Command	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Captain	Gerald LaSalle	4	Archer ARC-2W	N	
648	Command	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Lieutenant	Beau "Brummel" Kamar	3	Warhammer WHM-6R	N	
649	Fire	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	Douglas Sharkey	4	Hunchback HBK-4G	N	
650	Fire	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	-	Roger Nogumo-Gordon	2	Crusader CRD-3R	N	
651	Fire	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Lieutenant	Sarah Hamner	4	Warhammer WHM-6R	N	
652	Fire	-	LaSalle's	The Hunters	Able	The Landsknechts	Delta	-	Sergeant	Morris Astley	3	Rifleman RFL-3N	N	
653	Command	-	-	-	Baker	The Specters	Delta	-	-	Jesse Dekker	3	Phoenix Hawk PXH-1	N	
654	Command	-	-	-	Baker	The Specters	Delta	-	-	Alan Horton	2	Shadow Hawk SHD-2H	N	
655	Command	-	-	-	Baker	The Specters	Delta	-	Captain	Sanji Vargas	4	Awesome AWS-8Q	N	
656	Command	-	-	-	Baker	The Specters	Delta	-	Major	Diane Specter	4	Battlemaster BLR-1G	N	
657	Dropship	-	-	-	Baker	The Specters	Delta	-	-	Thermopylae	-	Overlord (2762)	N	
658	1st Jump Infantry (Mixed)	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Corporal	Darren Hallwell	4	Jump Platoon (SRM)	N	
659	1st Jump Infantry (Mixed)	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Corporal	Patricia Ward	3	Jump Platoon (Flamer)	N	
660	1st Jump Infantry (Mixed)	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Corporal	Frank Couch	3	Jump Platoon (Flamer)	N	
661	1st Jump Infantry (Mixed)	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Lieutenant	Gloria Lee Pittock	4	Jump Platoon (SRM)	N	
662	1st Jump Infantry (Mixed)	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	Michael Leiber	4	Jump Platoon (SRM)	N	
663	Command	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	-	Jorge Androvich	3	Crusader CRD-3R	N	
664	Command	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	-	John Le Mat	3	Thunderbolt TDR-5S	N	
665	Command	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Captain	Ali Abdulaziz	4	Battlemaster BLR-1G	N	
666	Command	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Lieutenant	Ulrich Leman	3	Catapult CPLT-C1	N	
667	Light	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	-	Arthur Loman	3	Wolfhound WLF-1	N	
668	Light	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	-	Andrew Hall-Vladimirov	3	Wasp WSP-1A	N	
669	Light	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Lieutenant	Hamilton Sorrell	4	Ostscout OTT-7J	N	
670	Light	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	George Bradley	4	Commando COM-2D	N	
671	Light Armored Support	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Lieutenant	Rupert Koch	4	Swift Wind Scout Car (Standard)	N	
672	Light Armored Support	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	Patrick Eliott	4	Swift Wind Scout Car (Standard)	N	
673	Light Armored Support	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	Sheila Rupell	3	Skulker Wheeled Scout Tank (Standard)	N	
674	Light Armored Support	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	Stuart Conner	3	Skulker Wheeled Scout Tank (Standard)	N	
675	Light Armored Support	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	Lawrence Zenas	3	Skulker Wheeled Scout Tank (Standard)	N	
676	Recon	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	-	Laura Speck	3	Stinger STG-3R	N	
677	Recon	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	-	Franz Tral	2	Locust LCT-1V	N	
678	Recon	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Lieutenant	Richard Vallaci	3	Phoenix Hawk PXH-1	N	
679	Recon	-	Abdulaziz's	The Black Swallows	Baker	The Specters	Delta	-	Sergeant	Daniel Portman	3	Wasp WSP-1A	N	
680	Command	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Edgar Paulson	3	Thunderbolt TDR-5S	N	
681	Command	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Samantha Norman	3	Dragon DRG-1N	N	
682	Command	-	Kincaid's	-	Baker	The Specters	Delta	-	Captain	Ralph Kincaid	4	Thunderbolt TDR-5S	N	
683	Command	-	Kincaid's	-	Baker	The Specters	Delta	-	Lieutenant	Theodore Relman	4	Archer ARC-2W	N	
684	Fire	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Jai Rodrigues	3	Catapult CPLT-C1	N	
685	Fire	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Jason Ikumo	3	JagerMech JM6-S	N	
686	Fire	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Michael Kincaid	2	Crusader CRD-3R	N	
687	Fire	-	Kincaid's	-	Baker	The Specters	Delta	-	Lieutenant	Anabel Royce	3	Marauder MAD-3R	N	
688	LAM	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Richard Smith	3	Stinger LAM STG-A5	N	
689	LAM	-	Kincaid's	-	Baker	The Specters	Delta	-	Lieutenant	Voicek Bronkowski	4	Phoenix Hawk LAM PHX-HK2	N	
690	LAM	-	Kincaid's	-	Baker	The Specters	Delta	-	Sergeant	Burgess Heller	4	Stinger LAM STG-A5	N	
691	Recon	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Mary Jenkins	3	Spider SDR-5V	N	
692	Recon	-	Kincaid's	-	Baker	The Specters	Delta	-	-	Howard Caroen	2	Wasp WSP-1A	N	
693	Recon	-	Kincaid's	-	Baker	The Specters	Delta	-	Lieutenant	William Isaacson	4	Stinger STG-3G	N	
694	Recon	-	Kincaid's	-	Baker	The Specters	Delta	-	Sergeant	Rena McCoy	3	Firefly FFL-4A	N	
695	Command	-	Lean's	-	Baker	The Specters	Delta	-	-	Lucas Kent	3	Orion ON1-K	N	
696	Command	-	Lean's	-	Baker	The Specters	Delta	-	-	James Pieschel	3	Quickdraw QKD-4H	N	
697	Command	-	Lean's	-	Baker	The Specters	Delta	-	Captain	Susan Lean	4	Archer ARC-2W	N	
698	Command	-	Lean's	-	Baker	The Specters	Delta	-	Lieutenant	Hermann Olafson	3	Thunderbolt TDR-5S	N	
699	Fire	-	Lean's	-	Baker	The Specters	Delta	-	-	Yuri Petrovitch	2	Crusader CRD-3R	N	
700	Fire	-	Lean's	-	Baker	The Specters	Delta	-	-	Bruce Jason	2	Rifleman RFL-3N	N	
701	Fire	-	Lean's	-	Baker	The Specters	Delta	-	Lieutenant	Vernon Scholl	4	Warhammer WHM-6R	N	
702	Fire	-	Lean's	-	Baker	The Specters	Delta	-	Sergeant	Naoto Kurakami	3	Crusader CRD-3R	N	
703	Recon	-	Lean's	-	Baker	The Specters	Delta	-	-	Sheldon Harker	3	Wasp WSP-1A	N	
704	Recon	-	Lean's	-	Baker	The Specters	Delta	-	-	Darren Oak	3	Ostscout OTT-7J	N	
705	Recon	-	Lean's	-	Baker	The Specters	Delta	-	Lieutenant	Ellis Eire	4	Hornet HNT-151	N	
706	Recon	-	Lean's	-	Baker	The Specters	Delta	-	Sergeant	Tandy Magruder	3	Stinger STG-3R	N	
707	Command	-	-	-	Charlie	-	Delta	-	-	Emily Drake	4	Crusader CRD-3R	N	
708	Command	-	-	-	Charlie	-	Delta	-	-	Matthew Lanier	3	Shadow Hawk SHD-2H	N	
709	Command	-	-	-	Charlie	-	Delta	-	Captain	Fletcher Considine	4	Archer ARC-2W	N	
710	Command	-	-	-	Charlie	-	Delta	-	Major	Neil Parella	4	Marauder MAD-3R	N	
711	Dropship	-	-	-	Charlie	-	Delta	-	-	Juan Carlos	-	Overlord (2762)	N	
712	Assault	The Cutting Crew	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	-	Phillip Akamo	2	Zeus ZEU-6S	N	
713	Assault	The Cutting Crew	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	-	Russel Nam	3	Goliath GOL-1H	N	
714	Assault	The Cutting Crew	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	Lieutenant	Shannon "Cutter" O'Donnell	4	Marauder MAD-3R	N	
715	Assault	The Cutting Crew	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	Sergeant	Gary Telsa	3	Atlas AS7-D	N	
716	Command	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	-	Ernest Sifton	3	Hoplite HOP-4C	N	
717	Command	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	-	Dhira Mugabe	4	Crusader CRD-3R	N	
718	Command	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	Captain	James MacGregor	4	Archer ARC-2W	N	
719	Command	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	Lieutenant	Nancy Baker	4	Warhammer WHM-6R	N	
720	Fire	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	-	Aki Whitman	2	Firefly FFL-4A	N	
721	Fire	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	-	Simon Moore	2	Thunderbolt TDR-5S	N	
722	Fire	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	Lieutenant	David Barron	4	Rifleman RFL-3N	N	
723	Fire	-	MacGregor's	MacGregor's Grenadiers	Charlie	-	Delta	-	Sergeant	Donna McCarthy	3	Crusader CRD-3R	N	
724	Command	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	-	Ronald Torrence	3	Crusader CRD-3R	N	
725	Command	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	-	Michael Gambrelli	3	Firefly FFL-4A	N	
726	Command	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	Captain	Ben Paxon	4	Battlemaster BLR-1G	N	
727	Command	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	Lieutenant	Mara Khan	4	Warhammer WHM-6R	N	
728	Fire	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	-	Hima Fural	4	Wolverine WVR-6R	N	
729	Fire	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	-	Khyl	4	Quickdraw QKD-5A	N	
730	Fire	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	Lieutenant	Mohammaed Rasul	4	Catapult CPLT-C1	N	
731	Fire	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	Sergeant	Lawrence Thomas	3	Griffin GRF-1N	N	
732	Recon	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	-	Pirotika Kureem	3	Wasp WSP-1A	N	
733	Recon	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	-	Ernest Volm	1	Stinger STG-3R	N	
734	Recon	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	Lieutenant	Burl Steed	4	Cicada CDA-2A	N	
735	Recon	-	Paxon's	Paxon's Lancers	Charlie	-	Delta	-	Sergeant	Jena Crum	4	Locust LCT-1V	N	
736	Aerospace	-	Summer's	-	Charlie	-	Delta	-	-	Charlene "Gunner" Durant	4	Stingray F-90	N	
737	Aerospace	-	Summer's	-	Charlie	-	Delta	-	Lieutenant	Ole "Snowman" Karlsen	4	Stingray F-90	N	
738	Command	-	Summer's	-	Charlie	-	Delta	-	-	Celia Minnow	4	Rifleman RFL-3N	N	
739	Command	-	Summer's	-	Charlie	-	Delta	-	-	Jesse Phil	3	Phoenix Hawk PXH-1	N	
740	Command	-	Summer's	-	Charlie	-	Delta	-	Captain	Morgan Summers	4	Marauder MAD-3R	N	
741	Command	-	Summer's	-	Charlie	-	Delta	-	Lieutenant	Frank Trent	3	Thunderbolt TDR-5S	N	
742	Fire	-	Summer's	-	Charlie	-	Delta	-	-	Thomas Grant	4	Rifleman RFL-3N	N	
743	Fire	-	Summer's	-	Charlie	-	Delta	-	-	Corey Vincenzelli	4	Catapult CPLT-C1	N	
744	Fire	-	Summer's	-	Charlie	-	Delta	-	Lieutenant	Henry Dana	4	Warhammer WHM-6R	N	
745	Fire	-	Summer's	-	Charlie	-	Delta	-	Sergeant	Craig Scanlon	3	Hunchback HBK-4G	N	
746	Recon	The Bugs	Summer's	-	Charlie	-	Delta	-	-	Darla Mulroney	3	Wasp WSP-1A	N	
747	Recon	The Bugs	Summer's	-	Charlie	-	Delta	-	-	Andrew Carrow	2	Spider SDR-5V	N	
748	Recon	The Bugs	Summer's	-	Charlie	-	Delta	-	Lieutenant	Virgil Manning	4	Firefly FFL-4A	N	
749	Recon	The Bugs	Summer's	-	Charlie	-	Delta	-	Sergeant	Andrew Shelley	3	Hornet HNT-151	N	
750	Dropship	-	-	-	-	-	Epsilon	-	-	Otsu		Fortress (2613)	N	
751	Artillery Lance 1	-	Command	-	-	-	Epsilon	-	Captain	Bary Sumo	4	Packrat LRPV PKR-T5	N	
752	Artillery Lance 1	-	Command	-	-	-	Epsilon	-	Lieutenant	Wayne Gesselle	4	Mobile Long Tom Artillery LT-MOB-25	N	
753	Artillery Lance 1	-	Command	-	-	-	Epsilon	-	Lieutenant	Theodore Vandel	4	Mobile Long Tom Artillery LT-MOB-25	N	
754	Artillery Lance 1	-	Command	-	-	-	Epsilon	-	Lieutenant	Michael Peiko	3	Mobile Long Tom Artillery LT-MOB-25	N	
755	Artillery Lance 1	-	Command	-	-	-	Epsilon	-	Lieutenant	Arnold "Sureshot" Jass	4	Sniper Artillery Tank (Standard)	N	
756	Artillery Lance 2	-	Command	-	-	-	Epsilon	-	Captain	Lester Subarov	4	Packrat LRPV PKR-T5	N	
757	Artillery Lance 2	-	Command	-	-	-	Epsilon	-	Lieutenant	Cheryl Spurlin	4	Mobile Long Tom Artillery LT-MOB-25	N	
758	Artillery Lance 2	-	Command	-	-	-	Epsilon	-	Lieutenant	Ronald Beckett	3	Mobile Long Tom Artillery LT-MOB-25	N	
759	Artillery Lance 2	-	Command	-	-	-	Epsilon	-	Lieutenant	Phillip Gaglia	2	Thumper Artillery Vehicle (Standard)	N	
760	Artillery Lance 2	-	Command	-	-	-	Epsilon	-	Lieutenant	Sharon Ullman	2	Thumper Artillery Vehicle (Standard)	N	
761	Assault	-	Command	-	-	-	Epsilon	-	-	Jennifer Archoski	3	Imp IMP-2E	N	
762	Assault	-	Command	-	-	-	Epsilon	-	-	Stuart McCloud	4	Victor VTR-9B	N	
763	Assault	-	Command	-	-	-	Epsilon	-	Lieutenant	Benton Bailey	4	Stalker STK-3F	N	
764	Assault	-	Command	-	-	-	Epsilon	-	Sergeant	John Marlowe	4	Zeus ZEU-6S	N	
765	Command	-	Command	-	-	-	Epsilon	-	Captain	Olivia Scalone	4	Griffin GRF-1N	N	
766	Command	-	Command	-	-	-	Epsilon	-	Colonel	Baxter Arbuthnot	4	Archer ARC-2W	N	
767	Command	-	Command	-	-	-	Epsilon	-	Lieutenant	Benedict Goldman	4	Firefly FFL-4A	N	
768	Command	-	Command	-	-	-	Epsilon	-	Lieutenant	Kamasu Ede	3	JagerMech JM6-S	N	
769	Motorized Infantry	-	Command	-	-	-	Epsilon	-	Corporal	Peabody Hicks	4	Motorized Platoon (MG)	N	
770	Motorized Infantry	-	Command	-	-	-	Epsilon	-	Corporal	Keith Nexis	3	Motorized Platoon (MG)	N	
771	Motorized Infantry	-	Command	-	-	-	Epsilon	-	Corporal	Corrine Buddas	4	Motorized Platoon (SRM)	N	
772	Motorized Infantry	-	Command	-	-	-	Epsilon	-	Lieutenant	Kim Sundt	4	Motorized Platoon (SRM)	N	
773	Motorized Infantry	-	Command	-	-	-	Epsilon	-	Sergeant	Farid Durrani	4	Motorized Platoon (MG)	N	
774	Command	-	-	-	Able	-	Epsilon	-	-	Burton Chambers	4	Shogun SHG-2E	N	
775	Command	-	-	-	Able	-	Epsilon	-	Lieutenant	James Riker	4	Imp IMP-2E	N	
776	Command	-	-	-	Able	-	Epsilon	-	Major	Stuart Fields	4	Battlemaster BLR-1G	N	
777	Command	-	-	-	Able	-	Epsilon	-	Sergeant	Vikham Komthouvong	4	Stalker STK-3F	N	
778	Dropship	-	-	-	Able	-	Epsilon	-	-	Hawken		Overlord (2762)	N	
779	Command	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	-	Paul Sayers	4	Warhammer WHM-6R	N	
780	Command	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	-	Shawn O'Neil	3	Crusader CRD-3R	N	
781	Command	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Captain	Charles Jager	4	JagerMech JM6-S	N	
782	Command	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Lieutenant	Kimberly Dixon	4	Hoplite HOP-4B	N	
783	Fire	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	-	Dennis Carter	3	Thunderbolt TDR-5S	N	
784	Fire	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	-	Del Hesse	2	Scorpion SCP-1N	N	
785	Fire	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Lieutenant	Rolf Schmidt	4	Archer ARC-2W	N	
786	Fire	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Sergeant	Doyle Jarvix	4	Thunderbolt TDR-5S	N	
787	Heavy	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	-	Zdislaw Wawrzynczak	4	Shadow Hawk SHD-2H	N	
788	Heavy	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	-	John Smith	3	Vindicator VND-1R	N	
789	Heavy	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Lieutenant	Ford Holgate	4	Centurion CN9-A	N	
790	Heavy	-	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Sergeant	Vince Snyder	4	Thunderbolt TDR-5S	N	
791	Jump Infantry Support	The Flying Tigers	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Lieutenant	Henry "Tiger Man" Kane	4	Jump Platoon (Flamer)	N	
792	Jump Infantry Support	The Flying Tigers	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Sergeant	Karla Coplin	4	Jump Platoon (MG)	N	
793	Jump Infantry Support	The Flying Tigers	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Sergeant	Jordan "Frog" Ling	3	Jump Platoon (MG)	N	
794	Jump Infantry Support	The Flying Tigers	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Sergeant	Donald Terwilliger	4	Jump Platoon (Flamer)	N	
795	Jump Infantry Support	The Flying Tigers	Jager's	The Hunting Tigers	Able	-	Epsilon	-	Sergeant	Helena Luckenbaugh	3	Jump Platoon (Flamer)	N	
796	Armored Support	-	Sun's	-	Able	-	Epsilon	-	Lieutenant	James Lafferty	4	Plainsman Medium Hovertank (Standard)	N	
797	Armored Support	-	Sun's	-	Able	-	Epsilon	-	Sergeant	Michael Bird	4	Plainsman Medium Hovertank (Standard)	N	
798	Armored Support	-	Sun's	-	Able	-	Epsilon	-	Sergeant	Susan Holmere	3	Plainsman Medium Hovertank (Standard)	N	
799	Armored Support	-	Sun's	-	Able	-	Epsilon	-	Sergeant	Scott Uma	4	Pegasus Scout Hover Tank (Standard)	N	
800	Armored Support	-	Sun's	-	Able	-	Epsilon	-	Sergeant	Anne Oosterhoff	3	Pegasus Scout Hover Tank (Standard)	N	
801	Command	-	Sun's	-	Able	-	Epsilon	-	-	Peter Divisadero	3	Panther PNT-9R	N	
802	Command	-	Sun's	-	Able	-	Epsilon	-	-	Caridad Santa Teresa	3	Jenner JR7-D	N	
